POP    GCclasses       nb_CDS  medianGC3       pNseq   pSseq   NbSynSites      totallengthCDS  pNpS
HSF_soc	3	2491	0.547945	1376.0800	1096.9800	1025060.0	4012440.0	.42990
HSF_soc	4	2571	0.571429	1207.9600	1021.0000	1018610.0	4000770.0	.40000
HSF_soc	5	2635	0.590146	1146.1400	886.1110	1023940.0	4001169.0	.44186
HSF_soc	6	2338	0.60585	901.0940	933.5320	1022420.0	4001817.0	.32967
HSF_soc	7	2241	0.616	910.0830	1020.4100	1025270.0	4002024.0	.30303
HSF_soc	8	2321	0.628001	826.2670	982.5770	1026950.0	4000689.0	.28421
HSF_soc	9	2130	0.638095	837.4100	985.3470	1030160.0	4003170.0	.29473
HSF_soc	10	2161	0.646516	764.3340	1237.9000	1027500.0	4000932.0	.20833
HSF_soc	11	1998	0.654135	895.8860	1263.7500	1030650.0	4001052.0	.24590
HSF_soc	12	2005	0.661557	836.8260	1256.6400	1031120.0	4001241.0	.23140
HSF_soc	13	1991	0.668483	817.7190	1366.6700	1028330.0	4000491.0	.20454
HSF_soc	14	1926	0.675214	654.5900	1229.2900	1027100.0	4000905.0	.18487
HSF_soc	15	1823	0.681725	817.5490	1441.5800	1029830.0	4000005.0	.19424
HSF_soc	16	1814	0.687747	828.6550	1231.9200	1034280.0	4015161.0	.22689
HSF_soc	17	1626	0.69308	926.0600	1175.5200	1030970.0	4000014.0	.27192
HSF_soc	18	1615	0.698931	691.5380	1096.6500	1030780.0	4000203.0	.21698
HSF_soc	19	1586	0.704576	722.7110	1178.0500	1032010.0	4003197.0	.21052
HSF_soc	20	1569	0.709919	728.8180	1556.0000	1033580.0	4000020.0	.16000
HSF_soc	21	1716	0.716009	864.6460	1468.8300	1031170.0	4000965.0	.20422
HSF_soc	22	1434	0.722473	702.1770	1353.2200	1032630.0	4000557.0	.17557
HSF_soc	23	1670	0.728998	680.9000	1251.0000	1034030.0	4001295.0	.18333
HSF_soc	24	1807	0.737143	651.7790	1210.6600	1034970.0	4005258.0	.18103
HSF_soc	25	1600	0.745223	582.4470	1309.9100	1037640.0	4002306.0	.15079
HSF_soc	26	1746	0.757778	766.3650	1855.8600	1039930.0	4001547.0	.14044
HSF_soc	27	1578	0.768526	737.3030	1445.3000	1036140.0	4001754.0	.17266
HSF_soc	28	1934	0.788863	673.0050	1852.8400	1031060.0	4000668.0	.12290
HSF_soc	29	611	0.813212	124.075	283.778	226795.000	879297.000	.15200
